time,latitude,longitude,msl,u10,v10,ws,t2m,skt,istl1,istl2,istl3,istl4,sst,d2m,tcwv,tclw,tciw,ssrd,strd,e,tp,sf,fal,ci,6.9GHzH,6.9GHzV,7.3GHzH,7.3GHzV,10.7GHzH,10.7GHzV,18.7GHzH,18.7GHzV,23.8GHzH,23.8GHzV,36.5GHzH,36.5GHzV,89.0GHzH,89.0GHzV,Earth Incidence,Earth Azimuth,scanpos
2014-06-06T06:00:00Z,35,-45,1027.1,-0.57,0.01,0.57,293.32,294.91,271.46,271.46,271.46,271.46,294.91,289.67,18.8566,0.00729,0,0,350.16,-0.305,0,0,0.06,0,79.58,169.05,84.9,172.07,85.8,176.45,112.81,196.81,157.98,220.79,142.26,217.22,217.82,262.02,54.83,-52.44,229
2014-06-06T18:00:00Z,35,-45,1026.1,2,0.21,2.01,294.17,295.18,271.46,271.46,271.46,271.46,295.18,288.98,19.338,0.00418,0.000529,907.36,342.32,-0.365,0,0,0.06,0,81.89,170.78,82.92,171.46,87.42,177.66,115.74,198.28,162.12,222.69,145.39,218.29,221.56,262.53,55.18,-150.47,62
2014-06-07T06:00:00Z,35,-45,1023.5,2.7,-0.14,2.7,294.22,295.18,271.46,271.46,271.46,271.46,295.18,290.32,25.3717,0.0208,0,0,362.74,-0.436,0.122,0,0.06,0,81.43,169.46,82.56,170.1,87.1,176.21,115.05,197.18,161.33,222.1,144.97,217.68,221.02,262.14,54.87,42.88,63
2014-06-07T15:00:00Z,35,-45,1023.7,5.26,0.3,5.27,294.75,295.48,271.46,271.46,271.46,271.46,295.48,290.37,28.3555,0.01419,0.001939,627.96,911.96,-1.313,0.159,0,0.06,0,82.91,170.11,83.82,170.59,88.76,177.23,117.52,198.01,165.14,223.22,146.54,217.52,222.21,261.71,55.01,106.28,216
2014-06-08T06:00:00Z,35,-45,1020.1,4.62,4.31,6.31,295.18,295.48,271.46,271.46,271.46,271.46,295.48,291.61,26.6685,0.03441,0.005024,0,363.16,-0.511,0.148,0,0.06,0,84.31,169.56,85.52,170.65,90.43,176.69,122.25,199.08,173.32,226.33,152.43,218.83,230.72,264.31,54.8,-21.76,177
2014-06-08T15:00:00Z,35,-45,1020.9,8.1,4.65,9.34,295.62,295.45,271.46,271.46,271.46,271.46,295.45,291.66,33.9976,0.01779,0.000793,594.37,923.9,-1.715,0.397,0,0.06,0,85.79,171.12,86.67,171.74,92.64,178.41,129.7,202.33,186.98,232.34,158.46,220.25,238.52,266.07,55.21,-173.91,97
2014-06-09T03:00:00Z,35,-45,1019.7,8.48,5.98,10.37,295.69,295.45,271.46,271.46,271.46,271.46,295.45,291.74,33.46,0.01944,0,969.11,938.09,-2.332,0.106,0,0.06,0,86.87,171.27,88.06,171.9,94.14,178.84,131.37,203.66,188.48,233.92,161.29,222.01,241.81,267.27,54.94,68.78,19
2014-06-10T06:00:00Z,35,-45,1014.5,9.42,0.88,9.46,294.18,295.35,271.46,271.46,271.46,271.46,295.35,292.55,35.2691,0.09049,0.032261,0,386.73,-0.806,3.65,0,0.06,0,85.98,169.61,87.34,170.01,93.29,176.73,128.55,200.72,181.38,228.8,160.22,220.42,237.77,265.09,54.8,-2.43,143
2014-06-10T15:00:00Z,35,-45,1016.7,6.91,-0.95,6.97,294.09,295.23,271.46,271.46,271.46,271.46,295.23,289.95,21.0755,0.00952,0.006435,571.61,944.55,-2.009,5.064,0,0.06,0,84,169.87,84.94,170.58,90.09,177.01,119.96,198.22,167.13,223.11,150.36,218.13,226.58,262.46,55.19,165.85,127
2014-06-12T06:00:00Z,35,-45,1014.9,6.77,3.38,7.57,293.99,294.9,271.46,271.46,271.46,271.46,294.9,289.48,24.8945,0.04179,0.007404,0,358.42,-0.913,0.069,0,0.06,0,83.5,168.91,84.62,169.77,89.85,176.27,120.57,198.25,169.81,224.56,152.11,218.91,228.7,263.12,54.82,14.96,112
2014-06-12T15:00:00Z,35,-45,1016.1,9.8,1.69,9.95,294.14,295.02,271.46,271.46,271.46,271.46,295.02,288.8,25.7899,0.07824,0.000176,610.35,903.73,-2.988,0.212,0,0.06,0,86.42,170.9,87.52,171.49,93.57,178.39,127.61,201.49,178.85,228,159.82,220.72,236.29,264.83,55.15,144.98,158
2014-06-13T18:00:00Z,35,-45,1021.5,2.72,-4.23,5.03,290.8,294.96,271.46,271.46,271.46,271.46,294.96,286.07,15.7114,0.02352,0.000617,833.22,347.84,-1.425,0,0,0.06,0,83.91,169.65,84.76,170.22,89.54,176.17,115,195,156.25,216.59,145.89,215.31,215.64,257.43,55.15,-134.55,38
2014-06-14T06:00:00Z,35,-45,1022.3,3.01,-3.64,4.72,291.41,294.96,271.46,271.46,271.46,271.46,294.96,284.6,21.7043,0.00875,0.105685,0,351.8,-1.395,0.196,0,0.06,0,83.76,168.74,84.9,169.4,89.38,175.57,115.07,194.27,159.65,217.96,145.39,214.41,213.6,255.5,54.85,32.53,81
2014-06-14T15:00:00Z,35,-45,1024,1.45,-4.97,5.18,292.08,294.74,271.46,271.46,271.46,271.46,294.74,283.86,15.5612,0.03936,0,628.03,862.62,-3.59,0.233,0,0.06,0,83.34,169.33,83.71,169.44,88.15,175.81,111.74,193.98,150.19,214.5,142,214.43,208.66,255.31,55.07,121.44,193
2014-06-15T06:00:00Z,35,-45,1023.9,-0.82,-3.12,3.22,291.89,294.74,271.46,271.46,271.46,271.46,294.74,284.17,15.7689,0.01001,0.010225,0,335.76,-1.202,0,0,0.06,0,82.1,168.3,83.84,169.12,87.25,175.18,110.18,192.99,148.73,213.77,140.13,213.72,206.14,254.65,54.8,-34.52,199
2014-06-15T15:00:00Z,35,-45,1025.3,-1.54,0.94,1.8,292.55,294.59,271.46,271.46,271.46,271.46,294.59,283.84,19.484,0.00564,0.002292,673.86,846.32,-2.446,0,0,0.06,0,81.31,169.51,82.11,170.02,86.35,176.22,109.77,194.37,152.18,216.56,138.27,214.21,204.21,254.88,55.2,-161.89,79
2014-06-16T03:00:00Z,35,-45,1023.8,-0.25,6.07,6.08,294.67,294.59,271.46,271.46,271.46,271.46,294.59,286.71,34.5449,0.05103,0.000176,1142.49,848.4,-2.202,0,0,0.06,0,85.19,169.73,86.43,170.41,92.91,177.72,133.69,204.59,196.69,237.67,166.63,224.78,248.12,268.89,54.9,53.92,44
2014-06-17T06:00:00Z,35,-45,1023.2,3.86,6.22,7.32,295.14,294.56,271.46,271.46,271.46,271.46,294.56,292.55,41.7435,0.08922,0.006787,0,391.07,-0.354,0.17,0,0.06,0,85.85,169.33,87.12,170.16,94.47,177.78,141.35,208.71,208.22,243.95,175.29,229.18,260.29,274.43,54.8,-12.03,160
2014-06-17T15:00:00Z,35,-45,1024.2,3.33,7.45,8.17,295.18,294.65,271.46,271.46,271.46,271.46,294.65,291.93,38.5674,0.00292,0,559.25,968.45,-1.023,0.752,0,0.06,0,83.99,169.37,84.89,169.92,90.83,177.04,130.11,203.26,191.98,235.5,158.98,221.75,241.59,267.77,55.2,176.07,112
2014-06-19T06:00:00Z,35,-45,1021,5.6,1.79,5.88,293.86,294.67,271.46,271.46,271.46,271.46,294.67,292.55,35.8095,0.05783,0.029969,0,377.71,-0.257,2.49,0,0.06,0,100.66,178.36,103.5,180.06,130.82,197.94,189.09,233.48,236.13,257.47,221.07,247.73,235.22,242.94,54.81,5.98,128
2014-06-19T15:00:00Z,35,-45,1021.4,4.55,1.65,4.84,294.63,294.73,271.46,271.46,271.46,271.46,294.73,292.56,30.5043,0.04947,0.001587,556.76,943.86,-0.713,2.903,0,0.06,0,83.22,170.23,84.29,170.88,90.13,178.03,129.55,204.68,190.31,236.59,159.51,223.89,245.28,270.85,55.17,155.73,142
2014-06-20T18:00:00Z,35,-45,1020.4,4.77,1.92,5.15,294.86,294.88,271.46,271.46,271.46,271.46,294.88,290.83,25.7408,0.00039,0.000176,936.55,343.62,-0.492,0,0,0.06,0,83.08,170.05,84.11,170.8,89.16,177.18,122.57,200.7,178.17,229.76,151.63,219.67,231.63,265.21,55.07,-109.86,0
2014-06-21T06:00:00Z,35,-45,1018.7,2.36,2.78,3.65,295.01,294.88,271.46,271.46,271.46,271.46,294.88,292.42,29.4994,0.01788,0.000088,0,362.26,-0.214,0,0,0.06,0,83.44,169.37,84.49,169.76,89.78,176.39,124.68,200.53,181.08,230.9,153.52,220.04,235.15,266.52,54.84,23.49,97
2014-06-21T15:00:00Z,35,-45,1019.9,4.52,5.01,6.75,295.68,295.15,271.46,271.46,271.46,271.46,295.14,292.09,26.8888,0.0001,0,680.82,914.78,-0.712,0.064,0,0.06,0,83.92,170.03,84.87,170.62,90.34,177.33,124.58,201.07,178.74,229.72,154.05,220.23,235.12,267.15,55.11,134.19,174
2014-06-22T06:00:00Z,35,-45,1019.5,4.99,3.16,5.91,295.03,295.14,271.46,271.46,271.46,271.46,295.14,293.95,44.2207,0.05452,0.015073,0,401.84,-0.157,2.707,0,0.06,0,85.7,170.2,88.41,171.68,94.13,178.2,143.19,210.11,211.98,246.61,173.82,228.95,260.53,275.85,54.83,-54.2,232
2014-06-22T18:00:00Z,35,-45,1023.8,4.22,4.61,6.25,296.08,295.39,271.46,271.46,271.46,271.46,295.4,294.16,42.6066,0.0104,0.002027,805.03,388.52,-0.191,0,0,0.06,0,84.93,170.61,86.11,171.28,92.61,178.4,137.34,207.46,203.23,241.8,166.43,225.59,252.41,272.8,55.18,-149.85,61
2014-06-23T06:00:00Z,35,-45,1025.1,5.38,2.23,5.83,295.74,295.39,271.46,271.46,271.46,271.46,295.4,294.3,44.3245,0.03198,0.013574,0,388.56,-0.109,1.007,0,0.06,0,85.65,170.37,86.92,171.13,93.74,178.42,141.72,209.78,210.35,246.02,171.13,228.04,257.93,274.59,54.88,42.31,64
2014-06-23T15:00:00Z,35,-45,1028.9,4.15,3.83,5.65,295.94,295.45,271.46,271.46,271.46,271.46,295.45,294.18,40.1098,0.02255,0.000264,628.86,968.29,-0.291,1.208,0,0.06,0,85.69,170.92,86.89,171.64,93.93,179.09,141.68,209.88,210.13,245.74,171.23,228.07,257.02,274.42,55.01,106.97,215
2014-06-24T06:00:00Z,35,-45,1028.8,4.25,3.24,5.34,295.83,295.45,271.46,271.46,271.46,271.46,295.45,294.53,39.6438,0.00087,0,0,375.99,-0.096,0,0,0.06,0,84.66,169.86,85.91,170.82,91.75,177.88,132.14,204.74,193.61,237.67,161.92,224.14,247.54,271.32,54.8,-22.33,178
2014-06-24T15:00:00Z,35,-45,1030,4.11,4.39,6.02,296.19,295.83,271.46,271.46,271.46,271.46,295.82,293.89,33.5288,0.00486,0,659.82,941.66,-0.34,0.143,0,0.06,0,84.21,170.92,85.23,171.49,90.98,178.34,129.75,204.21,189.84,235.73,158.86,222.97,243.02,270.06,55.2,-173.23,96
2014-06-25T03:00:00Z,35,-45,1028.1,3.57,3.98,5.35,296.26,295.82,271.46,271.46,271.46,271.46,295.82,294.24,33.3295,0.00554,0,1101.54,936.27,-0.63,0,0,0.06,0,84.44,170.45,85.47,171.01,91.21,177.96,130.23,204.13,190.96,236.62,159.28,223.04,243.7,270.11,54.94,67.6,21
2014-06-26T06:00:00Z,35,-45,1024.8,1.89,2.7,3.3,296.23,296.22,271.46,271.46,271.46,271.46,296.22,293.47,37.4109,0.02303,0,0,378.67,-0.237,0,0,0.06,0,84.18,170.6,85.4,171.25,91.19,178.39,132.08,205.73,195.19,238.85,161.62,224.61,247.64,271.58,54.8,-2.45,143
2014-06-28T06:00:00Z,35,-45,1026.2,3.39,4.15,5.36,296.93,296.89,271.46,271.46,271.46,271.46,296.89,293.73,33.1063,0.03868,0,0,389.32,-0.467,0.138,0,0.06,0,84.89,170.61,85.95,171.36,91.49,178.25,129.06,203.58,187.34,234.64,158.26,222.29,242.61,269.28,54.82,14.45,113
2014-06-29T18:00:00Z,35,-45,1025.4,3.08,5.53,6.33,297.6,297.25,271.46,271.46,271.46,271.46,297.26,293.39,33.3814,0.04374,0,828.72,390.82,-0.783,0,0,0.06,0,85.27,171.76,86.3,172.26,92.11,179.24,131.71,205.33,191.73,236.5,161.07,223.58,245.61,270.78,55.15,-133.92,37
2014-06-30T06:00:00Z,35,-45,1023.1,0.92,8.37,8.42,296.93,297.26,271.46,271.46,271.46,271.46,297.26,293.84,36.0326,0.03188,0.018951,0,390.66,-0.717,1.881,0,0.06,0,87.59,172.5,88.25,172.87,94.87,179.94,138.1,208.15,200.4,241.06,169.24,226.66,252.24,272.31,54.85,32.55,81
2014-06-30T15:00:00Z,35,-45,1023.3,0.42,10.15,10.16,297.76,297.37,271.46,271.46,271.46,271.46,297.37,293.43,34.5112,0.05559,0.000176,597.66,975.14,-2.222,3.549,0,0.06,0,87.32,172.44,88.33,172.87,94.82,179.87,135.63,206.24,196.91,238.3,165.63,223.91,248.95,270.95,55.07,122.11,192
2014-04-01T18:00:00Z,25,-45,1021.7,-3.38,1.31,3.62,294.43,296.25,271.46,271.46,271.46,271.46,296.25,287.61,14.3486,0.00078,0,870.73,345.47,-1.079,0,0,0.06,0,83.13,170.55,83.92,170.9,88.03,176.95,110.28,194.1,147.12,213.54,139.57,213.98,205.51,255.67,55.13,-147.96,58
2014-04-02T06:00:00Z,25,-45,1020.4,-3.13,2.09,3.76,294.01,296.25,271.46,271.46,271.46,271.46,296.25,288.04,14.5844,0.05346,0,0,358.46,-0.873,0,0,0.06,0,81.67,169.62,82.47,170.08,86.54,176.16,109.67,194,147.14,214.79,139.21,214.8,208.41,257.23,54.83,13.04,114
2014-04-03T15:00:00Z,25,-45,1015.8,4.21,7.05,8.21,295.58,296.29,271.46,271.46,271.46,271.46,296.29,288.91,23.5724,0.03586,0.000793,559.3,879.91,-3.426,0,0,0.06,0,87.24,172.03,88.39,172.81,94.8,179.61,131.78,203.45,187.21,232.07,164.04,222.12,244.21,267.38,55.15,-173.43,97
2014-04-04T06:00:00Z,25,-45,1013.1,7.8,3.49,8.55,294.49,296.29,271.46,271.46,271.46,271.46,296.29,292.61,33.3323,0.25046,0.046805,0,388.73,-1.26,2.267,0,0.06,0,92.1,174.42,93.98,175.37,105.82,184.97,158.04,217.6,213.21,246.85,201.91,241.71,261.5,272.02,54.86,33.46,79
2014-04-05T06:00:00Z,25,-45,1016.7,3.96,-3.44,5.25,294.98,296.28,271.46,271.46,271.46,271.46,296.28,289.68,20.5408,0.03081,0,0,366.89,-1.082,0,0,0.06,0,84.55,169.41,86.45,170.52,90.89,176.78,122.02,198.54,170.79,224.61,152.67,218.52,229.24,263.27,54.83,-49.53,220
2014-04-05T15:00:00Z,25,-45,1019.3,4.26,-0.5,4.29,295.39,296.23,271.46,271.46,271.46,271.46,296.23,289.34,21.884,0.00087,0,555.83,933.1,-2.511,0,0,0.06,0,83.76,170.46,84.67,171.15,89.54,177.5,119.93,198.95,168.64,224.58,148.93,218.07,225.95,263.23,55.14,164.35,131
2014-04-06T03:00:00Z,25,-45,1019.6,5,-1.93,5.36,294.22,296.23,271.46,271.46,271.46,271.46,296.23,290.89,30.4355,0.1627,0.012869,1027.4,898.21,-2.222,0.477,0,0.06,0,88.6,172.3,89.94,173.01,98.55,181.05,142.68,209.17,200.94,240.04,182.35,231.73,256.54,271.88,54.91,57.84,38
2014-04-07T06:00:00Z,25,-45,1020.4,-4.9,-2.62,5.56,294.09,296.32,271.46,271.46,271.46,271.46,296.32,287.87,23.1134,0.00175,0.000353,0,344.93,-1.435,0,0,0.06,0,84.14,169.95,85.14,170.36,90.25,176.87,121.16,198.62,171.18,225.14,152.03,218.69,228.96,263.12,54.81,-18.44,168
2014-04-07T15:00:00Z,25,-45,1023.4,-4.85,-1.86,5.2,294.51,296.31,271.46,271.46,271.46,271.46,296.31,286.89,24.6152,0.00214,0.000088,604.24,862.17,-3.567,0,0,0.06,0,84.25,170.48,85.1,171.14,90.34,177.44,122.05,199.69,174.19,226.94,150.81,218.28,227.61,263.19,55.09,141.3,166
2014-04-08T18:00:00Z,25,-45,1022.7,-4.46,-4.28,6.18,294.74,296.2,271.46,271.46,271.46,271.46,296.21,288.68,22.7822,0.00923,0,778.17,359.38,-1.281,0,0,0.06,0,84.1,170.74,85.1,171.14,90.02,177.5,120.09,198.78,169.48,224.26,149.34,217.75,224.46,261.12,55.1,-129.82,30
2014-04-09T06:00:00Z,25,-45,1023.2,-4.92,-5.95,7.72,294.22,296.2,271.46,271.46,271.46,271.46,296.21,289.51,20.7626,0.01477,0,0,354.95,-1.461,0.095,0,0.06,0,85.08,169.78,86.09,170.72,90.96,176.6,117.95,196.01,162.31,219.38,148.07,215.04,218.81,257.93,54.82,2.59,132
2014-04-09T15:00:00Z,25,-45,1024.3,-3.86,-3.61,5.28,294.36,296.17,271.46,271.46,271.46,271.46,296.17,287.6,22.4075,0.0242,0,577.39,880.87,-3.651,0.101,0,0.06,0,83.3,170.39,84.28,170.8,89.48,177.4,121.2,199.67,173.35,227.16,150.07,218.96,228.28,263.53,55.01,113.98,208
2014-04-10T18:00:00Z,25,-45,1021.1,-3.89,-5.9,7.07,294.05,296.19,271.46,271.46,271.46,271.46,296.19,287.21,20.1127,0.02614,0.000617,821.76,364.92,-1.849,0,0,0.06,0,84.2,170.52,85.27,171.23,90.17,177.26,117.92,197.52,165.39,222.09,147.02,216.4,218.88,259.1,55.15,-161.02,78
2014-04-11T06:00:00Z,25,-45,1020.3,-5.09,-6.79,8.49,293.98,296.19,271.46,271.46,271.46,271.46,296.19,287.49,22.2152,0.04685,0,0,371.21,-2.066,0,0,0.06,0,84.94,169.76,86.01,170.36,90.99,176.52,118.87,196.29,165.51,221.37,148.46,215.18,220.79,258.28,54.84,22.4,98
2014-04-12T15:00:00Z,25,-45,1021,-4.5,-2.92,5.37,294.93,296.17,271.46,271.46,271.46,271.46,296.17,288.68,21.0671,0.0277,0.000088,569.47,917.31,-3.29,0.334,0,0.06,0,83.81,170.54,84.68,171.18,89.58,177.23,117.67,197.59,164.92,222.22,147.02,216.96,220.77,260.67,55.15,175.42,114
2014-04-13T03:00:00Z,25,-45,1019.6,-3.64,-2.28,4.3,294.69,296.17,271.46,271.46,271.46,271.46,296.17,289.07,24.0496,0.02751,0,973.13,889.2,-2.79,0.053,0,0.06,0,83.82,170.02,85.04,170.67,90.49,177.52,124.66,200.8,179.76,230.12,156.76,221.51,235.62,265.77,54.88,44.11,61
2014-04-14T06:00:00Z,25,-45,1017.9,-5.23,-3.96,6.56,294.24,296.26,271.46,271.46,271.46,271.46,296.26,290.13,25.1794,0.05423,0,0,363.6,-1.092,0.35,0,0.06,0,85.21,170,86.57,170.89,92.18,177.54,125.64,200.43,176.6,227.71,159.74,221.77,239.66,266.79,54.81,-31.42,190
2014-04-15T03:00:00Z,25,-45,1021.1,-6.4,-4.91,8.07,294.58,296.3,271.46,271.46,271.46,271.46,296.3,289.55,19.5106,0.00661,0,971.4,889.44,-3.918,0.074,0,0.06,0,85.99,170.64,86.53,170.95,91.43,177.13,118.63,196.12,162.14,219.26,148.62,215.02,219.41,258,54.94,75.52,9
2014-04-16T15:00:00Z,25,-45,1022.8,-6.93,-5.4,8.79,294.19,296.33,271.46,271.46,271.46,271.46,296.32,288.63,20.8299,0.02789,0,544.05,904.48,-4.829,0.238,0,0.06,0,88.1,172.02,89.21,172.72,97.39,180.63,135.75,205.49,186.52,232.05,179.41,230.32,247.13,268.35,55.06,128.92,185
2014-04-17T18:00:00Z,25,-45,1022.1,-4.58,-5.61,7.24,294.52,296.26,271.46,271.46,271.46,271.46,296.26,287.83,20.0454,0.00923,0,883.09,344.86,-1.753,0,0,0.06,0,84.88,170.72,85.51,171.1,90.3,177.52,118.28,197.43,163.67,221.07,147.67,216.67,220.25,259.32,55.14,-147.32,57
2014-04-18T06:00:00Z,25,-45,1021.8,-3.08,-5,5.87,294.07,296.26,271.46,271.46,271.46,271.46,296.26,287.88,21.0278,0.03761,0,0,358.54,-1.72,0.053,0,0.06,0,84.97,169.43,85.97,170.11,90.79,176.55,118.78,196.25,163.12,220.06,148.54,215.23,220.39,258.58,54.83,12.42,115
2014-04-18T15:00:00Z,25,-45,1022.9,-3.48,-5.48,6.49,294.56,296.2,271.46,271.46,271.46,271.46,296.2,288.14,21.6917,0.0415,0,568.34,896.94,-3.881,0.154,0,0.06,0,85.31,170.3,86.28,170.74,91.6,177.39,122.87,199.17,171.9,224.93,153.17,218.35,228.46,262.09,54.93,92.09,242
2014-04-19T15:00:00Z,25,-45,1024.2,-6.12,-3.37,6.99,294.84,296.15,271.46,271.46,271.46,271.46,296.15,288.44,21.3605,0.0276,0,573.04,907.15,-3.991,0.185,0,0.06,0,83.89,170.56,84.93,171.11,89.87,177.35,119.26,198.24,166.21,222.94,149.16,217.75,225.51,262.13,55.16,-172.72,96
2014-04-20T06:00:00Z,25,-45,1022.9,-6.03,-2.31,6.46,294.51,296.15,271.46,271.46,271.46,271.46,296.15,288.85,20.5717,0.07182,0,0,374.25,-1.556,0.127,0,0.06,0,85.7,170.16,86.7,170.85,92.47,177.71,125.39,200.08,173.45,225.82,159.36,221.05,235.7,265.2,54.86,32.31,81
2014-04-21T06:00:00Z,25,-45,1022.1,-3.91,-2.28,4.53,293.98,296.11,271.46,271.46,271.46,271.46,296.11,289.42,21.6369,0.05093,0,0,362.01,-0.97,0.111,0,0.06,0,83.54,170.13,86.15,171.69,89.77,177.34,120.38,199.04,167.83,224.43,153.63,220.69,231.4,264.79,54.83,-51.41,223
2014-04-21T15:00:00Z,25,-45,1022,-3.85,-0.74,3.92,294.8,296.23,271.46,271.46,271.46,271.46,296.23,287.94,20.6334,0.02974,0,568.37,901.29,-2.473,0.222,0,0.06,0,82.38,170.72,83.2,171.37,87.74,177.46,115.08,197.65,160.44,221.52,144.19,217.49,218.57,261.4,55.14,164.94,130
2014-04-22T03:00:00Z,25,-45,1021.5,-5.38,-1.5,5.58,295.02,296.23,271.46,271.46,271.46,271.46,296.23,289.01,21.3155,0.0693,0,966.95,922.1,-2.532,0.122,0,0.06,0,83.11,169.53,84.42,170.35,88.9,176.74,117.76,197.54,164.68,222.85,146.95,217.19,222.31,261.78,54.9,56.59,40
2014-04-23T06:00:00Z,25,-45,1021.2,-5.41,1.9,5.73,295.36,296.31,271.46,271.46,271.46,271.46,296.31,289.77,22.6264,0.02478,0.030145,0,373.58,-1.035,0,0,0.06,0,84.73,170.14,85.89,170.71,91.07,177.27,122.72,199.44,172.77,226.04,154.5,219.78,230.2,263.38,54.81,-19.67,170
2014-04-23T15:00:00Z,25,-45,1022.8,-4.11,3.43,5.36,295.72,296.27,271.46,271.46,271.46,271.46,296.27,289.22,23.2454,0.02877,0.000088,580.2,930.35,-2.775,0,0,0.06,0,84.5,170.44,85.24,171.35,91.24,178.18,126.14,202.04,180.41,230.19,158.31,222.15,237.63,266.43,55.1,142.68,164
2014-04-24T18:00:00Z,25,-45,1020.3,-2.53,3.75,4.52,295.76,296.37,271.46,271.46,271.46,271.46,296.37,290.54,28.0888,0.02128,0.018687,708.66,384.41,-0.865,0.148,0,0.06,0,86.55,171.55,87.73,172.33,95.45,180.09,138.05,207.86,196.91,238.26,180.54,232.52,259.95,274.48,55.1,-127.22,26
2014-04-25T06:00:00Z,25,-45,1018,-2.19,4.5,5.01,295.49,296.37,271.46,271.46,271.46,271.46,296.37,291.41,29.9008,0.06842,0.001322,0,373.29,-0.687,0.307,0,0.06,0,83.47,170.07,84.76,170.71,90.38,177.38,125.96,202.15,181.77,231.76,157.61,222.59,239.79,268.11,54.82,1.41,134
2014-04-25T15:00:00Z,25,-45,1020,0.37,4.8,4.82,295.79,296.37,271.46,271.46,271.46,271.46,296.37,290.95,31.0025,0.01681,0.01331,596.3,930.68,-1.924,0.524,0,0.06,0,84.51,170.81,85.39,171.29,91.34,178.15,128.48,203.24,187.88,234.22,158.01,222.26,240.03,267.61,55.01,115.28,206
2014-04-26T18:00:00Z,25,-45,1018.3,0.84,3.22,3.33,295.92,296.55,271.46,271.46,271.46,271.46,296.55,290.49,33.3,0.00068,0.000088,887.79,370.6,-0.73,0,0,0.06,0,84.54,170.86,85.72,171.39,91.49,178.45,131.12,204.79,193.77,237.15,159.95,222.92,243.2,269.12,55.15,-159.68,76
2014-04-27T06:00:00Z,25,-45,1017.6,0.74,3.06,3.15,296.04,296.55,271.46,271.46,271.46,271.46,296.55,290.99,34.4663,0.00583,0.014632,0,369.12,-0.586,0,0,0.06,0,84.4,170.18,85.47,170.8,91.54,177.88,132.2,205.16,195.64,238.72,160.81,223.53,245.57,269.85,54.84,21.2,100
2014-04-28T15:00:00Z,25,-45,1020.4,0.53,2.43,2.49,295.91,296.65,271.46,271.46,271.46,271.46,296.65,291.92,30.3246,0.02682,0,566.86,961.32,-1.049,0.159,0,0.06,0,83.44,171.55,84.23,171.96,89.47,178.59,123.88,202.28,178.82,231.06,153.2,221.42,235.9,267.93,55.16,176.81,112
2014-04-29T03:00:00Z,25,-45,1020.1,-2.29,1.86,2.95,295.91,296.65,271.46,271.46,271.46,271.46,296.65,292.31,29.4783,0.01147,0,953.46,946.59,-0.882,0.222,0,0.06,0,83.6,170.36,84.82,171.29,90.02,177.94,124.78,201.82,180.53,231.55,154.49,221.28,236.8,267.92,54.88,42.32,64
2014-04-30T06:00:00Z,25,-45,1016.4,0.69,4.17,4.23,295.78,297.07,271.46,271.46,271.46,271.46,297.07,291.88,32.5014,0.02245,0.002644,0,381.25,-0.574,0.079,0,0.06,0,84.6,170.55,85.82,171.27,91.35,177.76,128.2,203.02,187.92,234.46,156.73,221.42,238.93,267.35,54.81,-33.88,194
2014-04-30T15:00:00Z,25,-45,1016.5,3.27,6.37,7.16,296.42,297.09,271.46,271.46,271.46,271.46,297.09,291.69,33.5597,0.06191,0.000088,577.99,949.54,-1.962,0.323,0,0.06,0,86.52,171.98,87.56,172.63,94.07,179.59,135.22,206.02,196.91,238.01,165.31,223.89,247.58,269.78,55.13,155.17,145
2014-05-01T03:00:00Z,25,-45,1013.6,7.58,1.35,7.7,294.51,297.09,271.46,271.46,271.46,271.46,297.09,292.38,40.5056,0.11857,0.090877,886.2,972.68,-2.712,3.92,0,0.06,0,90.51,173.42,92.13,174.41,103.55,183.93,157,216.77,216.56,248.1,207.58,243.64,264.8,271.97,54.94,71.81,15
2014-05-02T06:00:00Z,25,-45,1015.8,0.09,-6.28,6.28,294.45,297.03,271.46,271.46,271.46,271.46,297.03,290.47,22.6419,0.05647,0.000529,0,356.5,-1.179,0.44,0,0.06,0,85.58,170.54,86.92,171.39,93.72,178.66,129.7,202.9,180.22,229.86,166.06,224.88,240.29,266.94,54.81,-9.66,153
2014-05-02T15:00:00Z,25,-45,1020.2,-2.89,-5.75,6.43,294.44,296.84,271.46,271.46,271.46,271.46,296.84,290.03,20.0622,0.03052,0,612.38,915.59,-3.348,0.604,0,0.06,0,84.36,170.64,85.3,171.09,90.1,177.42,117.28,196.89,161.13,220.4,147.28,216.57,219.89,260.14,55.07,131.59,181
2014-05-03T18:00:00Z,25,-45,1022.8,-3.63,-4.55,5.82,295,296.76,271.46,271.46,271.46,271.46,296.76,288.41,19.1036,0.01438,0,841.08,360.18,-1.384,0,0,0.06,0,84.21,170.65,85.19,171.31,89.91,177.61,117.21,197.38,161.29,220.42,147.45,217.14,220.22,260.36,55.13,-144.05,52
2014-05-04T06:00:00Z,25,-45,1021.8,-4.69,-3.54,5.87,295.07,296.76,271.46,271.46,271.46,271.46,296.76,288.34,20.9647,0.04296,0,0,357.72,-1.613,0,0,0.06,0,84.07,169.99,85.07,170.72,90.6,177.36,121.27,198.97,168.87,224.53,156.34,221.36,234.07,265.93,54.83,10.74,118
